doc_id,text
4495,Mississippi baby thought cured of HIV no longer in remission
4496,Sarepta's shares plunge on muscle disorder drug data
4497,Mississippi baby seemingly cured of HIV now has detectable levels of the virus after two years of not taking antiretroviral therapy
4498,Massachusetts curbs compounding pharmacies after 2012 meningitis outbreak
4499,Severe childhood obesity shows a decline in New York City
4500,Shorter sleep may speed brain aging
4501,WTC cleanup workers may renew health claims: U.S. appeals court
4502,"Combining aerobic, resistance exercise may be best for diabetes"
4503,EU Commission sues Denmark for not outlawing snus sales
4504,"New form of U.S. healthcare saves money, improves quality, one insurer finds"
4505,U.S. House Republicans seek CDC documents on anthrax scare
4506,Man diagnosed with rare pneumonic plague in Colorado
4507,Regeneron drug tames eczema in study
4508,Washington state approves first producer of pot edibles
4509,UK cost agency backs Lundbeck alcohol dependency drug
4510,House Republicans seek CDC documents on anthrax scare
4511,"As millions vape, e-cigarette researchers count puffs, scour Facebook"
4512,Asthma inhaler lodged in chest highlights importance of warning labels
4513,Weight associated with diabetes risk differs by ethnicity
4514,"Berkeley, California orders free pot for poor patients"
4515,Extreme obesity cuts lifespan more than smoking-study
4516,NY insurer to pay up to $31 million for denied mental health claims
4517,Doctors should do more to encourage flu shots during pregnancy: study
4518,Older adults and their children move closer together after health issues
4519,Sunshine vitamin D boosts survival chances in bowel cancer: study
4520,Celgene spondylitis drug misses main goal in late-stage study
4521,WHO urges China to tackle state tobacco monopoly in battle on smoking
4522,San Francisco passes law allowing forced treatment of mentally ill
4523,Foster Farms battles insurers over definition of 'recall'
4524,"Exclusive: Roosters' fertility problem hits U.S. chicken supply, lifts prices"
4525,New Hampshire law creating clinic buffers is target of lawsuit
4526,More than 550 Memphis police call in sick in 'blue flu' protest
4527,Alcohol ads linked to underage drinkers' favorite brands
4528,Smoking cessation more effective with pills and patch: study
4529,UnitedHealth: New doctor payment plan cut cancer care costs
4530,US CDC says finds smallpox vials from 1950s in FDA storage room
4531,Extreme obesity cuts lifespan more than smoking: study
4532,Adoption of new surgical technology linked to complications
4533,Sanofi sues Eli Lilly over insulin rival to Lantus
4534,More evidence 'poppers' may damage eyesight
4535,Seven ways to keep kids hydrated
4536,FDA approves Anacor Pharma's drug for nail infection
4537,Fifty new Ebola cases and 25 deaths in West Africa: WHO
4538,FDA reviewers assess uterine surgical method tied to rare cancer
4539,Study paves way for simple blood test to predict Alzheimer's
4540,Hungary identifies fresh case of anthrax in beef
4541,Study paves the way for a blood test to predict Alzheimer's
4542,Preventive services differ between primary care docs and OB/GYNs
4543,New York governor signs medical marijuana bill into law
4544,Rural residents with disabilities less likely to get colon cancer screening
4545,Wealthier teens more likely to smoke hookah: study
4546,"RT @Reuters: Why the drugs don't work - and neither does the market, when it comes to antibiotics:"
4547,Ghana testing U.S. citizen for Ebola: health ministry
4548,"As millions vape, e-cigarette researchers count puffs, scour Facebook"
4549,Marijuana shortage seen ahead of Washington state retail pot rollout
4550,How to fix a broken market in antibiotics
4551,Smartphones allow do-it-yourself stress hormone tests
4552,How well do people identify stinging bugs?
4553,Overweight osteoarthritis patients have more pain: study
4554,Five people in Hungary monitored for suspected anthrax infection
4555,"Foster Farms recalls some chicken, 16 months into salmonella outbreak"
4556,College wins U.S. top court temporary exemption on Obamacare birth control
4557,"After drug deaths, Massachusetts lawmakers seek to curb compounding pharmacies"
4558,Mandatory life jackets rule saves lives
4559,North Carolina joins states allowing limited medical marijuana
4560,"Study finds little benefit, some harm from steroid shots for back pain"
4561,"Bone marrow transplant safe, effective for adult sickle cell patients: study"
4562,Short rest periods between shifts linked to shift work disorder
4563,Target tuberculosis in rich world as model for poor: WHO
4564,Scientists find how magic mushrooms alter the mind
4565,"Fear, cash shortages hinder fight against Ebola outbreak"
4566,AbbVie presses case for Shire deal in discreet roadshow
4567,"Californians spent $250 million on excessive health premiums, group says"
4568,Bind Therapeutics ends cancer drug partnership with Amgen
4569,Could strenuous exercise at night mean better sleep?
4570,Dark chocolate may ease walking for patients with artery disease
4571,"Walking may ease Parkinson’s symptoms, study suggests"
4572,Injuries responsible for most deaths during first decades of life
4573,RT @andrewmseaman: Fear and cash shortages hinder fight against Ebola outbreak. (via @Reuters)
4574,RT @Reuters: Red Cross suspends Ebola operations in southeast Guinea after staff with knives:
4575,France to back Roche cancer drug as cheaper eye treatment
4576,UK's Cameron calls for global action on superbug threat
4577,Obamacare exchanges see problems with eligiblity data: watchdog
4578,"One quarter of U.S. kids ride ATVs, most without helmets: study"
4579,"In school-work transition, sleep changes may be jarring"
4580,Too much TV tied to premature death
4581,Obamacare exchanges not properly verifying applicant data: watchdog
4582,Ebola toll jumps to 467 as ministers mull response
4583,More evidence that moderate drinking may benefit the heart
4584,Latvia may declare state of emergency to cope with African swine fever
4585,"#BREAKING: Death toll from Ebola virus in Guinea, Liberia and Sierra Leone rises to 467, out of 759 cases: World Health Organization"
4586,Deep frozen testicle tissue used to produce babies in mice
4587,Agenus brain cancer vaccine nearly doubles survival rate in study
4588,U.S. CDC tests suggest anthrax exposures 'highly unlikely'
4589,One-third of knee replacements in the U.S. may be inappropriate
4590,Doctor group suggests skipping routine pelvic exams
4591,Students who send explicit texts more likely to be sexually active
4592,RT @Reuters: Why fear and suspicion are undermining West Africa's battle against Ebola:
4593,Videoconferencing linked to reduced stress for some hospitalized kids
4594,"Fear, suspicion undermine West Africa's battle against Ebola"
4595,Patients recruited for vital studies on Saudi MERS virus
4596,RT @ReutersUS: Will health insurers as we know them will be dead by 2025? Ezekiel Emanuel says yes:
4597,U.S. top court rules for companies on birth control mandate
4598,Allergan says U.S. FDA sent 2nd letter on acute migraine treatment
4599,Merck nausea drug works in children in late-stage trial
4600,Insight: CDC didn’t heed own lessons from 2004 anthrax scare
4601,Desert ultra-marathoners test spiritual and physical mettle
4602,Desert ultra-marathoners test spiritual and physical mettle
4603,Insight: CDC didn’t heed own lessons from 2004 anthrax scare
4604,"On eve of court ruling, Americans oppose contraceptive ban: Reuters/Ipsos poll"
4605,Pig virus shrinks March-May hog herd more than expected
4606,Canola oil-enriched diet may benefit people with diabetes
4607,"U.S. appeals court blocks lawsuits over Darvon, Darvocet painkillers"
4608,"New Jersey may be first state to ban smoking on beaches, in parks"
4609,Few lifestyle factors influence sperm shape and size: study
4610,Sydney Olympics didn’t make Australians more active: study
4611,Treating gum disease linked to improvements in other conditions
4612,"RT @Reuters: In the hunt for #MERS, Saudi Arabia eyes camel imports. Read our exclusive:"
4613,Bigger health warnings for Thai cigarette packs
4614,Lilly wins EU backing for copy of Sanofi's top insulin Lantus
4615,Bayer's Stivarga endorsed for gastrointestinal stromal tumors
4616,"Pfizer, Bristol clot drug wins EU green light for wider use"
4617,"In virus hunt, Saudi Arabia suspects African camel imports"
4618,Exclusive: U.S. government scientists retrace events leading to anthrax breach
4619,West African nations should be prepared for Ebola: WHO expert
4620,India's Ranbaxy gets FDA approval for Novartis's Diovan generic
4621,EU agency recommends Roche drug for type of ovarian cancer
4622,India's Ranbaxy gains; U.S. drug regulator approves generic version of Novartis drug
4623,State high court rules NYC ban on large sodas is illegal
4624,CDC recommends combo HIV test for faster detection of virus
4625,Women prefer longer labor over more intense pain: study
4626,U.S. warns against lidocaine as painkiller for teething babies
4627,Quitting snus after a heart attack halves death risk: study
4628,Men at high risk for HIV may misjudge their vulnerability
4629,RT @andrewmseaman: Men at high risk for HIV may misjudge their vulnerability.
4630,"New drug policy too burdensome, hospices say"
4631,High blood pressure tied to impaired color vision
4632,U.S. top court strikes down Massachusetts abortion buffer law
4633,State high court rules NYC ban on large sodas is illegal
4634,Drastic action needed to halt world's worst Ebola outbreak: WHO
4635,Acorda's multiple sclerosis drug faces generic threat
4636,"U.S. healthcare profit outlook brightens on Obamacare, drug prices"
4637,"More Americans use cannabis, seeking treatment: U.N. report"
4638,Consumer group wants U.S. FDA to order warning on energy drinks
4639,Doctors lack tools to discuss toxic exposures with pregnant patients: survey
4640,Platelet injections don’t speed hamstring repair: study
4641,Doc visits after high-risk surgery tied to fewer readmissions
4642,Study links traumatic brain injury to increased dementia risk
4643,FDA panel votes for more data before approval of AstraZeneca drug
4644,FDA warns of allergic reactions with popular acne products
4645,Omnicare in $124 million settlement over alleged kickbacks
4646,Europe court tells France to suspend right-to-die ruling
4647,Aerie Pharma's eye drug succeeds in mid-stage trial
4648,Novo Nordisk to double revenue within a decade: deputy CEO
4649,U.S. court backs Shire in patent fight over Vyvanse drug
4650,White House weakened draft of FDA's proposed tobacco regulations
